gene,n_miss,pct_miss,mean_intensity,mnar_cluster,classification,imputation_reliable,group_miss_pval
OSTC,23,37.096774193548384,18.107194798578437,1,MNAR,TRUE,0.0024987506246876563
CMC2,6,9.67741935483871,18.12889064686762,0,MAR,TRUE,NA
HEBP1,2,3.225806451612903,19.959844775891973,0,MAR,TRUE,NA
PHPT1,0,0,25.48884744847208,NA,Complete,TRUE,NA
LTBP3,7,11.29032258064516,18.94294116199934,0,MAR,TRUE,NA
TOMM22,0,0,19.395314947563623,NA,Complete,TRUE,NA
LANCL2,6,9.67741935483871,18.293872199454647,0,MAR,TRUE,NA
FARSB,0,0,23.2069857500835,NA,Complete,TRUE,NA
IARS2,0,0,21.480009044752705,NA,Complete,TRUE,NA
SIRT3,7,11.29032258064516,18.842394320627992,0,MAR,TRUE,NA
MAN2C1,3,4.838709677419355,23.067137110095565,0,MAR,TRUE,NA
OLA1,0,0,23.417888841468756,NA,Complete,TRUE,NA
CUTC,0,0,22.484993813584996,NA,Complete,TRUE,NA
ACSS1,26,41.935483870967744,17.74776924656344,1,MNAR,TRUE,4.997501249375312e-4
ABHD10,13,20.967741935483872,18.374568415980573,0,MAR,TRUE,NA
DDX19A,0,0,20.66265235259207,NA,Complete,TRUE,NA
SEPTIN11,12,19.35483870967742,17.747583305187746,0,MAR,TRUE,NA
PARVA,20,32.25806451612903,17.216489148626778,1,MNAR,TRUE,0.04397801099450275
PANK4,0,0,19.252881753666998,NA,Complete,TRUE,NA
DNAJC11,14,22.58064516129032,18.64319801827095,0,MAR,TRUE,NA
TMLHE,18,29.03225806451613,20.277318161486356,0,MAR,TRUE,NA
ATAD3A,7,11.29032258064516,17.61280294287025,0,MAR,TRUE,NA
ARL8B,0,0,21.71335042504837,NA,Complete,TRUE,NA
MRPS18A,19,30.64516129032258,16.036652058854138,1,MNAR,TRUE,0.22988505747126436
PNPO,4,6.451612903225806,21.528661211798894,0,MAR,TRUE,NA
OXSM,23,37.096774193548384,17.401799838138267,1,MNAR,TRUE,4.997501249375312e-4
MRPL22,16,25.806451612903224,16.372569193237972,1,MNAR,TRUE,0.00399800099950025
CZIB,0,0,22.945337076191596,NA,Complete,TRUE,NA
BABAM1,11,17.741935483870968,17.128503375560904,1,MNAR,TRUE,9.995002498750624e-4
NDUFB11,0,0,23.28757639006594,NA,Complete,TRUE,NA
OCIAD1,1,1.6129032258064515,20.033982438294125,0,MAR,TRUE,NA
MARCHF5,8,12.903225806451612,16.726115561137185,0,MAR,TRUE,NA
CHCHD3,0,0,23.74473602327868,NA,Complete,TRUE,NA
SIRT5,0,0,20.37001062917189,NA,Complete,TRUE,NA
BABAM2,11,17.741935483870968,21.38074714967223,0,MAR,TRUE,NA
DPP3,0,0,20.378386128385454,NA,Complete,TRUE,NA
TUBA8,0,0,22.03351152050555,NA,Complete,TRUE,NA
MAP3K20,0,0,21.88379481963746,NA,Complete,TRUE,NA
UGGT1,14,22.58064516129032,17.911117646458635,0,MAR,TRUE,NA
TECR,2,3.225806451612903,20.11855637376356,0,MAR,TRUE,NA
ERAP1,6,9.67741935483871,20.371824043871488,0,MAR,TRUE,NA
CISD1,0,0,25.9994821943103,NA,Complete,TRUE,NA
CLIC5,0,0,22.020974217250078,NA,Complete,TRUE,NA
FAM120A,27,43.54838709677419,15.709164338749298,1,MNAR,TRUE,0.06346826586706647
GLTP,25,40.32258064516129,14.125637247848953,1,MNAR,TRUE,4.997501249375312e-4
COQ3,0,0,22.30839809832259,NA,Complete,TRUE,NA
HSPBP1,11,17.741935483870968,17.38445583215198,0,MAR,TRUE,NA
MAT2B,8,12.903225806451612,23.403957965241062,0,MAR,TRUE,NA
MYOF,0,0,20.483395788354496,NA,Complete,TRUE,NA
EHD2,0,0,22.90077778833359,NA,Complete,TRUE,NA
TMOD4,3,4.838709677419355,21.51166975687126,0,MAR,TRUE,NA
LMCD1,0,0,25.538034164940658,NA,Complete,TRUE,NA
CHMP5,24,38.70967741935484,16.937752991775742,1,MNAR,TRUE,4.997501249375312e-4
CNIH4,17,27.419354838709676,20.213081255007204,0,MAR,TRUE,NA
NDUFAF4,10,16.129032258064516,18.468759966339523,0,MAR,TRUE,NA
EMC3,9,14.516129032258066,17.19238589566666,0,MAR,TRUE,NA
NDUFA13,0,0,25.224939652232155,NA,Complete,TRUE,NA
PDP1,5,8.064516129032258,20.800225251902706,0,MAR,TRUE,NA
MRPL36,1,1.6129032258064515,23.378003001518763,0,MAR,TRUE,NA
VAPA,0,0,22.44012342789817,NA,Complete,TRUE,NA
RNF181,30,48.38709677419355,16.574862472458438,1,MNAR,TRUE,0.04397801099450275
TMEM14C,42,67.74193548387096,20.027726674675655,1,MNAR,FALSE,9.995002498750624e-4
LARS1,6,9.67741935483871,17.730772400409112,0,MAR,TRUE,NA
SUCLA2,0,0,24.64664648125039,NA,Complete,TRUE,NA
GMPR2,0,0,19.94529988868276,NA,Complete,TRUE,NA
DPM3,29,46.774193548387096,18.97901140761113,1,MNAR,TRUE,4.997501249375312e-4
IMPACT,20,32.25806451612903,18.736793956529635,1,MNAR,TRUE,0.063968015992004
ATXN10,13,20.967741935483872,16.86685200210262,1,MNAR,TRUE,0.07946026986506746
EPS15L1,20,32.25806451612903,15.856113033647732,1,MNAR,TRUE,0.37881059470264866
SAE1,43,69.35483870967742,16.688013768763376,1,MNAR,FALSE,4.997501249375312e-4
RNF7,0,0,20.763971926882437,NA,Complete,TRUE,NA
MYOT,0,0,24.65734974203063,NA,Complete,TRUE,NA
GNG12,0,0,19.060187698982546,NA,Complete,TRUE,NA
VPS29,44,70.96774193548387,16.064623398460448,1,MNAR,FALSE,9.995002498750624e-4
EIF3K,0,0,22.679110300701616,NA,Complete,TRUE,NA
GRHPR,0,0,23.55310879858145,NA,Complete,TRUE,NA
CTSZ,12,19.35483870967742,17.328232362871223,1,MNAR,TRUE,0.00849575212393803
UBA2,25,40.32258064516129,16.28669196189774,1,MNAR,TRUE,0.1469265367316342
COPS7A,2,3.225806451612903,20.23498097155361,0,MAR,TRUE,NA
HSPB7,0,0,26.701320798179236,NA,Complete,TRUE,NA
CLIP2,25,40.32258064516129,19.529317165253804,1,MNAR,TRUE,0.025487256371814093
UQCR10,0,0,25.80083633601272,NA,Complete,TRUE,NA
DNAJB4,5,8.064516129032258,18.020729427196848,0,MAR,TRUE,NA
NIPSNAP3A,13,20.967741935483872,21.357650859955964,0,MAR,TRUE,NA
TES,40,64.51612903225806,16.139036464265555,1,MNAR,FALSE,0.0069965017491254375
KDM5B,4,6.451612903225806,19.839676655072267,0,MAR,TRUE,NA
WARS2,40,64.51612903225806,15.150868334661316,1,MNAR,FALSE,4.997501249375312e-4
MLX,22,35.483870967741936,19.939768607649114,0,MAR,TRUE,NA
SEPTIN9,21,33.87096774193548,17.59409120835482,1,MNAR,TRUE,9.995002498750624e-4
UBQLN2,8,12.903225806451612,16.125389228839897,1,MNAR,TRUE,0.014992503748125937
PCYOX1,0,0,23.395379386756566,NA,Complete,TRUE,NA
DPP7,31,50,14.177078026761116,1,MNAR,FALSE,4.997501249375312e-4
SMPX,0,0,24.38954595969653,NA,Complete,TRUE,NA
BCAP29,11,17.741935483870968,19.367326629976695,0,MAR,TRUE,NA
CYB5R1,0,0,26.123427113967423,NA,Complete,TRUE,NA
PFDN2,1,1.6129032258064515,20.81567024227885,0,MAR,TRUE,NA
PUF60,30,48.38709677419355,16.522999204669922,1,MNAR,TRUE,0.004497751124437781
ENOPH1,1,1.6129032258064515,19.726524209974404,0,MAR,TRUE,NA
NDUFA12,0,0,23.185573246516764,NA,Complete,TRUE,NA
EIF2B4,27,43.54838709677419,15.026364977603968,1,MNAR,TRUE,0.3183408295852074
ATP6V1H,22,35.483870967741936,17.061938559239074,1,MNAR,TRUE,0.19890054972513743
TRMT112,32,51.61290322580645,17.29979838364535,1,MNAR,FALSE,0.03398300849575212
XPO7,23,37.096774193548384,16.4218193838559,1,MNAR,TRUE,4.997501249375312e-4
LCMT1,5,8.064516129032258,18.6881446596867,0,MAR,TRUE,NA
ATP5IF1,0,0,24.119862310769186,NA,Complete,TRUE,NA
AK3,0,0,23.817106511001253,NA,Complete,TRUE,NA
NAGK,2,3.225806451612903,17.563397019175884,0,MAR,TRUE,NA
SLC25A13,0,0,24.847136119469855,NA,Complete,TRUE,NA
DBNL,27,43.54838709677419,16.596101778895854,1,MNAR,TRUE,4.997501249375312e-4
DCTN4,7,11.29032258064516,18.289239103705068,0,MAR,TRUE,NA
HSPB8,2,3.225806451612903,20.468966448466027,0,MAR,TRUE,NA
STOML2,0,0,19.794571062238937,NA,Complete,TRUE,NA
VPS28,6,9.67741935483871,17.00414527185877,0,MAR,TRUE,NA
JPT1,7,11.29032258064516,17.873469515884636,0,MAR,TRUE,NA
APPL1,6,9.67741935483871,20.109059949930863,0,MAR,TRUE,NA
PACSIN3,0,0,23.588213716925935,NA,Complete,TRUE,NA
ACAD8,9,14.516129032258066,20.780899143435928,0,MAR,TRUE,NA
AGO2,5,8.064516129032258,17.56583697852989,0,MAR,TRUE,NA
MYH2,0,0,29.90213198541756,NA,Complete,TRUE,NA
MYH13,19,30.64516129032258,22.53851923188031,0,MAR,TRUE,NA
CDV3,4,6.451612903225806,19.493734473479016,0,MAR,TRUE,NA
RAB21,3,4.838709677419355,19.627007888966848,0,MAR,TRUE,NA
PSME2,7,11.29032258064516,20.06866554701199,0,MAR,TRUE,NA
DNPEP,0,0,21.511968538290116,NA,Complete,TRUE,NA
MCTS1,0,0,21.868279945875365,NA,Complete,TRUE,NA
TBC1D24,21,33.87096774193548,15.722534429103458,1,MNAR,TRUE,4.997501249375312e-4
TMCO1,0,0,20.351029984381217,NA,Complete,TRUE,NA
EPDR1,4,6.451612903225806,21.25615363053994,0,MAR,TRUE,NA
MYO6,0,0,25.27122072529048,NA,Complete,TRUE,NA
NFU1,34,54.83870967741935,16.553833647489846,1,MNAR,FALSE,0.00399800099950025
SYNPO2,0,0,23.361816791101887,NA,Complete,TRUE,NA
UBQLN1,27,43.54838709677419,16.85362739041811,1,MNAR,TRUE,0.03398300849575212
SNX12,17,27.419354838709676,19.94791355205286,0,MAR,TRUE,NA
NDRG2,0,0,24.84290785244453,NA,Complete,TRUE,NA
VPS4A,4,6.451612903225806,20.666562152021157,0,MAR,TRUE,NA
G3BP2,20,32.25806451612903,18.747687878869847,1,MNAR,TRUE,0.09345327336331834
STUB1,0,0,18.2412662012478,NA,Complete,TRUE,NA
PACSIN2,21,33.87096774193548,17.06075072035418,1,MNAR,TRUE,4.997501249375312e-4
SNX6,7,11.29032258064516,17.497234210508317,0,MAR,TRUE,NA
PSMD13,0,0,21.652243912458623,NA,Complete,TRUE,NA
COPS3,0,0,21.25099098099457,NA,Complete,TRUE,NA
NSFL1C,0,0,23.272506443173647,NA,Complete,TRUE,NA
PPP6R1,26,41.935483870967744,17.526601474837545,1,MNAR,TRUE,0.0079960019990005
LIMCH1,16,25.806451612903224,19.139593269020292,0,MAR,TRUE,NA
USP24,21,33.87096774193548,16.77826685542759,1,MNAR,TRUE,9.995002498750624e-4
MAPRE3,17,27.419354838709676,18.86506257432687,0,MAR,TRUE,NA
PA2G4,0,0,21.6128426625835,NA,Complete,TRUE,NA
CAMK2A,4,6.451612903225806,21.545993254760273,0,MAR,TRUE,NA
CHMP2B,11,17.741935483870968,17.47150833707441,0,MAR,TRUE,NA
RTRAF,32,51.61290322580645,17.155167134078894,1,MNAR,FALSE,0.006496751624187906
RUVBL2,5,8.064516129032258,18.686957176607102,0,MAR,TRUE,NA
APOBEC2,0,0,25.770023509728595,NA,Complete,TRUE,NA
PIN4,7,11.29032258064516,18.703883857428696,0,MAR,TRUE,NA
EIF3L,1,1.6129032258064515,19.25652583993596,0,MAR,TRUE,NA
PLAA,1,1.6129032258064515,18.612678525022343,0,MAR,TRUE,NA
NUDC,0,0,19.612198371276385,NA,Complete,TRUE,NA
BCS1L,34,54.83870967741935,16.848895289088198,1,MNAR,FALSE,0.0239880059970015
VDAC3,0,0,26.13446389112594,NA,Complete,TRUE,NA
CFL2,0,0,26.858355201725313,NA,Complete,TRUE,NA
FARSA,1,1.6129032258064515,19.1749003060066,0,MAR,TRUE,NA
CNPY2,21,33.87096774193548,16.638137563331696,1,MNAR,TRUE,0.0014992503748125937
FNDC3A,32,51.61290322580645,21.22358155434251,1,MNAR,FALSE,0.04847576211894053
PADI2,0,0,25.36842659249411,NA,Complete,TRUE,NA
GSTK1,0,0,22.18502480412667,NA,Complete,TRUE,NA
LAMTOR2,37,59.67741935483871,16.33837822184919,1,MNAR,FALSE,4.997501249375312e-4
COA3,4,6.451612903225806,21.558609089047337,0,MAR,TRUE,NA
TMA7,0,0,22.593658360529652,NA,Complete,TRUE,NA
SUGT1,15,24.193548387096776,20.08651261375092,0,MAR,TRUE,NA
COQ6,0,0,21.384580981329734,NA,Complete,TRUE,NA
ACOT9,0,0,21.547753268025957,NA,Complete,TRUE,NA
MEMO1,0,0,18.136736231780894,NA,Complete,TRUE,NA
TMX2,10,16.129032258064516,16.585690807460743,1,MNAR,TRUE,0.6516741629185407
SH3GLB1,2,3.225806451612903,20.156386049690845,0,MAR,TRUE,NA
CAB39,0,0,22.664963508413486,NA,Complete,TRUE,NA
LUC7L2,7,11.29032258064516,17.15627211034472,0,MAR,TRUE,NA
DHRS7,0,0,23.92024354394792,NA,Complete,TRUE,NA
MOB4,15,24.193548387096776,17.6237384625691,1,MNAR,TRUE,0.0034982508745627187
SBDS,0,0,22.232216614037505,NA,Complete,TRUE,NA
MRPL11,29,46.774193548387096,19.00432536830128,1,MNAR,TRUE,0.009995002498750625
PPIL1,2,3.225806451612903,19.949137763544716,0,MAR,TRUE,NA
MSRB2,20,32.25806451612903,17.509554282759115,1,MNAR,TRUE,4.997501249375312e-4
FIS1,0,0,23.040587578303807,NA,Complete,TRUE,NA
PTRH2,38,61.29032258064516,17.341434074576046,1,MNAR,FALSE,0.03798100949525238
STRAP,0,0,21.46876085656468,NA,Complete,TRUE,NA
RTCB,0,0,20.834501212486355,NA,Complete,TRUE,NA
RPL36,0,0,18.230207022762713,NA,Complete,TRUE,NA
SAMHD1,37,59.67741935483871,15.668380602318082,1,MNAR,FALSE,4.997501249375312e-4
HBS1L,4,6.451612903225806,17.512924599501755,0,MAR,TRUE,NA
TLN1,0,0,20.53880714659899,NA,Complete,TRUE,NA
USP15,2,3.225806451612903,17.75809129679482,0,MAR,TRUE,NA
TLN2,1,1.6129032258064515,18.033887887327563,0,MAR,TRUE,NA
DTNA,0,0,21.006843567042402,NA,Complete,TRUE,NA
HYOU1,3,4.838709677419355,16.81084955201891,0,MAR,TRUE,NA
AFG3L2,0,0,22.317178747152948,NA,Complete,TRUE,NA
ARIH1,29,46.774193548387096,17.205746220238684,1,MNAR,TRUE,0.02948525737131434
RNF114,2,3.225806451612903,17.606569287147988,0,MAR,TRUE,NA
SAMM50,0,0,24.2734532376051,NA,Complete,TRUE,NA
PPME1,33,53.2258064516129,16.937916412609997,1,MNAR,FALSE,0.136431784107946
TIMM9,8,12.903225806451612,19.724211370245158,0,MAR,TRUE,NA
TIMM8B,8,12.903225806451612,16.370465065140145,1,MNAR,TRUE,0.00399800099950025
UCHL5,4,6.451612903225806,18.07014504500473,0,MAR,TRUE,NA
TIMM13,0,0,21.155972051812014,NA,Complete,TRUE,NA
SRPRB,4,6.451612903225806,18.192579180084774,0,MAR,TRUE,NA
GMPPB,4,6.451612903225806,17.39203273855431,0,MAR,TRUE,NA
MPC1,2,3.225806451612903,22.186466104449543,0,MAR,TRUE,NA
SNX5,31,50,18.57113469354806,1,MNAR,FALSE,0.001999000499750125
HEBP2,0,0,24.08038604550381,NA,Complete,TRUE,NA
HCFC2,0,0,22.237293264833948,NA,Complete,TRUE,NA
FHOD1,0,0,21.5524665259345,NA,Complete,TRUE,NA
MYH4,3,4.838709677419355,23.457360095934824,0,MAR,TRUE,NA
MRPS18B,2,3.225806451612903,18.630303186715512,0,MAR,TRUE,NA
COPG1,9,14.516129032258066,17.975284885671027,0,MAR,TRUE,NA
CLIC4,2,3.225806451612903,19.743532353872975,0,MAR,TRUE,NA
NFS1,35,56.451612903225815,17.33151312526657,1,MNAR,FALSE,4.997501249375312e-4
SPCS1,23,37.096774193548384,17.693614992930453,1,MNAR,TRUE,0.9025487256371814
SAR1B,0,0,23.593022169866035,NA,Complete,TRUE,NA
MTCH2,0,0,23.32071655007874,NA,Complete,TRUE,NA
BZW2,0,0,22.09047142300491,NA,Complete,TRUE,NA
DYNC1LI1,7,11.29032258064516,16.883340343598082,0,MAR,TRUE,NA
CHCHD2,1,1.6129032258064515,21.649368262805435,0,MAR,TRUE,NA
NDUFB9,0,0,23.652216190356047,NA,Complete,TRUE,NA
COX11,10,16.129032258064516,18.540669105496708,0,MAR,TRUE,NA
SQOR,23,37.096774193548384,17.702814684475957,1,MNAR,TRUE,4.997501249375312e-4
SESN1,15,24.193548387096776,19.207057872796103,0,MAR,TRUE,NA
SEC23IP,11,17.741935483870968,17.02644301656447,1,MNAR,TRUE,0.1359320339830085
